# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2024-09-14 15:51:57 112587703 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
  4642     4.642000  0.372158305  0.000084890 -0.218145819  0.975916186  0.000000000000000000 -30.740344750  -5.814060000  30.740344750  0.000000339228153    93.902497  5.814060000000509 
  4643     4.643000  0.372243195  0.000084930 -0.217924147  0.975965709 -0.000000000000056843 -30.738784887  -5.814060000  30.738784887  0.000000339460018    93.770024  5.814060000000509 
  4644     4.644000  0.372328125  0.000084970 -0.217702583  0.976015156  0.000000000000000000 -30.737227597  -5.829320000  30.737227597  0.000000339692487    93.637546  5.829320000000138 
  4645     4.645000  0.372413096  0.000085010 -0.217481125  0.976064527  0.000000000000000000 -30.735672875  -5.814060000  30.735672875  0.000000339925554    93.505064  5.814060000000509 
  4646     4.646000  0.372498106  0.000085050 -0.217259773  0.976113821 -0.000000000000056843 -30.734120717  -5.829320000  30.734120717  0.000000340159227    93.372577  5.829320000000138 
  4647     4.647000  0.372583156  0.000085091 -0.217038527  0.976163038  0.000000000000056843 -30.732571115  -5.844600000  30.732571115  0.000000340393487    93.240086  5.844599999999645 
  4648     4.648000  0.372668247  0.000085131 -0.216817387  0.976212180  0.000000000000000000 -30.731024066  -5.829320000  30.731024066  0.000000340628369    93.107591  5.829320000000138 
  4649     4.649000  0.372753378  0.000085171 -0.216596353  0.976261246  0.000000000000000000 -30.729479563  -5.844600000  30.729479563  0.000000340863865    92.975091  5.844599999999645 
  4650     4.650000  0.372838549  0.000085212 -0.216375423  0.976310236  0.000000000000000000 -30.727937601  -5.844600000  30.727937601  0.000000341099952    92.842588  5.844599999999645 
  4651     4.651000  0.372923761  0.000085252 -0.216154599  0.976359150  0.000000000000000000 -30.726398175  -5.844600000  30.726398175  0.000000341336665    92.710081  5.844599999999645 
  4652     4.652000  0.373009014  0.000085293 -0.215933879  0.976407989  0.000000000000000000 -30.724861279  -5.859900000  30.724861279  0.000000341573999    92.577570  5.859899999999030 
  4653     4.653000  0.373094307  0.000085334 -0.215713263  0.976456752  0.000000000000000000 -30.723326908  -5.859900000  30.723326908  0.000000341811945    92.445056  5.859899999999030 
  4654     4.654000  0.373179640  0.000085374 -0.215492751  0.976505440  0.000000000000000000 -30.721795057  -5.859900000  30.721795057  0.000000342050483    92.312538  5.859899999999030 
  4655     4.655000  0.373265015  0.000085415 -0.215272343  0.976554053  0.000000000000000000 -30.720265720  -5.859900000  30.720265720  0.000000342289675    92.180018  5.859899999999030 
  4656     4.656000  0.373350430  0.000085456 -0.215052038  0.976602591  0.000000000000000000 -30.718738892  -5.859900000  30.718738892  0.000000342529480    92.047494  5.859899999999030 
  4657     4.657000  0.373435887  0.000085497 -0.214831836  0.976651055  0.000000000000000000 -30.717214568  -5.875220000  30.717214568  0.000000342769915    91.914967  5.875219999998293 
  4658     4.658000  0.373521384  0.000085538 -0.214611737  0.976699443  0.000000000000000000 -30.715692742  -5.875220000  30.715692742  0.000000343010959    91.782438  5.875219999998293 
  4659     4.659000  0.373606922  0.000085580 -0.214391740  0.976747757  0.000000000000000000 -30.714173409  -5.890560000  30.714173409  0.000000343252644    91.649906  5.890559999997436 
  4660     4.660000  0.373692502  0.000085621 -0.214171846  0.976795997  0.000000000000000000 -30.712656564  -5.875220000  30.712656564  0.000000343494955    91.517372  5.875219999998293 
  4661     4.661000  0.373778123  0.000085662 -0.213952053  0.976844163  0.000000000000000000 -30.711142202  -5.890560000  30.711142202  0.000000343737902    91.384836  5.890559999997436 
  4662     4.662000  0.373863785  0.000085704 -0.213732362  0.976892255  0.000000000000000000 -30.709630316  -5.890560000  30.709630316  0.000000343981492    91.252297  5.890559999997436 
  4663     4.663000  0.373949489  0.000085745 -0.213512773  0.976940272  0.000000000000000000 -30.708120903  -5.905920000  30.708120903  0.000000344225710    91.119757  5.905919999998233 
  4664     4.664000  0.374035234  0.000085787 -0.213293284  0.976988216  0.000000000000000000 -30.706613957  -5.890560000  30.706613957  0.000000344470567    90.987215  5.890559999997436 
  4665     4.665000  0.374121020  0.000085828 -0.213073896  0.977036087  0.000000000000000000 -30.705109472  -5.905920000  30.705109472  0.000000344716073    90.854671  5.905919999998233 
  4666     4.666000  0.374206849  0.000085870 -0.212854609  0.977083884  0.000000000000000000 -30.703607444  -5.905920000  30.703607444  0.000000344962227    90.722125  5.905919999998233 
  4667     4.667000  0.374292719  0.000085912 -0.212635422  0.977131607  0.000000000000000000 -30.702107867  -5.921300000  30.702107867  0.000000345209015    90.589579  5.921299999998908 
  4668     4.668000  0.374378631  0.000085954 -0.212416334  0.977179257  0.000000000000056843 -30.700610737  -5.921300000  30.700610737  0.000000345456468    90.457031  5.921299999998908 
  4669     4.669000  0.374464585  0.000085996 -0.212197346  0.977226835  0.000000000000000000 -30.699116047  -5.921300000  30.699116047  0.000000345704562    90.324482  5.921299999998908 
  4670     4.670000  0.374550580  0.000086038 -0.211978458  0.977274339  0.000000000000000000 -30.697623794  -5.921300000  30.697623794  0.000000345953307    90.191932  5.921299999998908 
  4671     4.671000  0.374636618  0.000086080 -0.211759668  0.977321770  0.000000000000000000 -30.696133971  -5.921300000  30.696133971  0.000000346202698    90.059382  5.921299999998908 
  4672     4.672000  0.374722698  0.000086122 -0.211540977  0.977369129  0.000000000000056843 -30.694646574  -5.936700000  30.694646574  0.000000346452772    89.926831  5.936699999999462 
  4673     4.673000  0.374808821  0.000086165 -0.211322384  0.977416416  0.000000000000000000 -30.693161598  -5.936700000  30.693161598  0.000000346703507    89.794280  5.936699999999462 
  4674     4.674000  0.374894985  0.000086207 -0.211103889  0.977463630  0.000000000000000000 -30.691679037  -5.936700000  30.691679037  0.000000346954868    89.661728  5.936699999999462 
  4675     4.675000  0.374981192  0.000086250 -0.210885493  0.977510772  0.000000000000000000 -30.690198886  -5.952120000  30.690198886  0.000000347206924    89.529176  5.952119999999894 
  4676     4.676000  0.375067442  0.000086292 -0.210667193  0.977557842  0.000000000000000000 -30.688721142  -5.952120000  30.688721142  0.000000347459642    89.396625  5.952119999999894 
  4677     4.677000  0.375153734  0.000086335 -0.210448991  0.977604839  0.000000000000000000 -30.687245797  -5.952120000  30.687245797  0.000000347713025    89.264073  5.952119999999894 
  4678     4.678000  0.375240069  0.000086377 -0.210230886  0.977651765  0.000000000000000000 -30.685772848  -5.952120000  30.685772848  0.000000347967082    89.131522  5.952119999999894 
  4679     4.679000  0.375326446  0.000086420 -0.210012877  0.977698620  0.000000000000000000 -30.684302290  -5.952120000  30.684302290  0.000000348221805    88.998972  5.952119999999894 
  4680     4.680000  0.375412866  0.000086463 -0.209794965  0.977745403  0.000000000000000000 -30.682834116  -5.967560000  30.682834116  0.000000348477213    88.866422  5.967560000000205 
  4681     4.681000  0.375499329  0.000086506 -0.209577149  0.977792114  0.000000000000000000 -30.681368324  -5.967560000  30.681368324  0.000000348733291    88.733873  5.967560000000205 
  4682     4.682000  0.375585836  0.000086549 -0.209359429  0.977838754  0.000000000000000000 -30.679904906  -5.983020000  30.679904906  0.000000348990069    88.601325  5.983020000000394 
  4683     4.683000  0.375672385  0.000086592 -0.209141804  0.977885324  0.000000000000000000 -30.678443860  -5.967560000  30.678443860  0.000000349247514    88.468778  5.967560000000205 
  4684     4.684000  0.375758977  0.000086636 -0.208924274  0.977931822  0.000000000000000000 -30.676985179  -5.983020000  30.676985179  0.000000349505656    88.336233  5.983020000000394 
  4685     4.685000  0.375845613  0.000086679 -0.208706839  0.977978249  0.000000000000000000 -30.675528858  -5.998500000  30.675528858  0.000000349764478    88.203689  5.998500000000462 
  4686     4.686000  0.375932292  0.000086722 -0.208489498  0.978024606 -0.000000000000056843 -30.674074894  -5.983020000  30.674074894  0.000000350023985    88.071146  5.983020000000394 
  4687     4.687000  0.376019015  0.000086766 -0.208272252  0.978070892  0.000000000000000000 -30.672623280  -5.998500000  30.672623280  0.000000350284209    87.938606  5.998500000000462 
  4688     4.688000  0.376105781  0.000086810 -0.208055100  0.978117107  0.000000000000056843 -30.671174012  -5.998500000  30.671174012  0.000000350545105    87.806067  5.998500000000462 
  4689     4.689000  0.376192590  0.000086853 -0.207838041  0.978163253  0.000000000000000000 -30.669727086  -5.998500000  30.669727086  0.000000350806693    87.673531  5.998500000000462 
  4690     4.690000  0.376279444  0.000086897 -0.207621076  0.978209328  0.000000000000000000 -30.668282496  -5.998500000  30.668282496  0.000000351068988    87.540996  5.998500000000462 
  4691     4.691000  0.376366341  0.000086941 -0.207404204  0.978255333  0.000000000000000000 -30.666840237  -6.014000000  30.666840237  0.000000351332012    87.408465  6.014000000000408 
  4692     4.692000  0.376453281  0.000086985 -0.207187425  0.978301268  0.000000000000000000 -30.665400304  -6.014000000  30.665400304  0.000000351595718    87.275936  6.014000000000408 
  4693     4.693000  0.376540266  0.000087029 -0.206970738  0.978347133  0.000000000000000000 -30.663962694  -6.029520000  30.663962694  0.000000351860130    87.143409  6.029520000000232 
  4694     4.694000  0.376627295  0.000087073 -0.206754144  0.978392929  0.000000000000000000 -30.662527401  -6.014000000  30.662527401  0.000000352125245    87.010886  6.014000000000408 
  4695     4.695000  0.376714368  0.000087117 -0.206537642  0.978438656 -0.000000000000056843 -30.661094419  -6.029520000  30.661094419  0.000000352391091    86.878365  6.029520000000232 
  4696     4.696000  0.376801485  0.000087162 -0.206321231  0.978484312  0.000000000000000000 -30.659663746  -6.029520000  30.659663746  0.000000352657647    86.745848  6.029520000000232 
  4697     4.697000  0.376888647  0.000087206 -0.206104911  0.978529900 -0.000000000000056843 -30.658235374  -6.045060000  30.658235374  0.000000352924916    86.613334  6.045059999999935 
  4698     4.698000  0.376975853  0.000087250 -0.205888683  0.978575419 -0.000000000000056843 -30.656809301  -6.029520000  30.656809301  0.000000353192919    86.480824  6.029520000000232 
  4699     4.699000  0.377063103  0.000087295 -0.205672545  0.978620868  0.000000000000000000 -30.655385521  -6.045060000  30.655385521  0.000000353461627    86.348317  6.045059999999935 
  4700     4.700000  0.377150398  0.000087340 -0.205456498  0.978666249  0.000000000000000000 -30.653964029  -6.045060000  30.653964029  0.000000353731061    86.215814  6.045059999999935 
  4701     4.701000  0.377237738  0.000087384 -0.205240541  0.978711561  0.000000000000056843 -30.652544821  -6.060620000  30.652544821  0.000000354001245    86.083316  6.060619999999517 
  4702     4.702000  0.377325122  0.000087429 -0.205024674  0.978756805  0.000000000000000000 -30.651127893  -6.060620000  30.651127893  0.000000354272140    85.950821  6.060619999999517 
  4703     4.703000  0.377412551  0.000087474 -0.204808897  0.978801980  0.000000000000000000 -30.649713238  -6.060620000  30.649713238  0.000000354543775    85.818331  6.060619999999517 
  4704     4.704000  0.377500026  0.000087519 -0.204593209  0.978847087  0.000000000000056843 -30.648300853  -6.060620000  30.648300853  0.000000354816151    85.685846  6.060619999999517 
  4705     4.705000  0.377587545  0.000087564 -0.204377609  0.978892125 -0.000000000000056843 -30.646890733  -6.076200000  30.646890733  0.000000355089254    85.553365  6.076199999998977 
  4706     4.706000  0.377675109  0.000087609 -0.204162099  0.978937096  0.000000000000000000 -30.645482873  -6.060620000  30.645482873  0.000000355363111    85.420889  6.060619999999517 
  4707     4.707000  0.377762719  0.000087655 -0.203946677  0.978981998  0.000000000000000000 -30.644077270  -6.076200000  30.644077270  0.000000355637695    85.288418  6.076199999998977 
  4708     4.708000  0.377850373  0.000087700 -0.203731343  0.979026833  0.000000000000000000 -30.642673917  -6.091800000  30.642673917  0.000000355913058    85.155952  6.091799999998315 
  4709     4.709000  0.377938074  0.000087746 -0.203516097  0.979071600  0.000000000000000000 -30.641272810  -6.091800000  30.641272810  0.000000356189142    85.023491  6.091799999998315 
  4710     4.710000  0.378025819  0.000087791 -0.203300939  0.979116300  0.000000000000000000 -30.639873946  -6.076200000  30.639873946  0.000000356465977    84.891036  6.076199999998977 
  4711     4.711000  0.378113610  0.000087837 -0.203085868  0.979160932  0.000000000000000000 -30.638477319  -6.107420000  30.638477319  0.000000356743578    84.758587  6.107419999997532 
  4712     4.712000  0.378201447  0.000087883 -0.202870883  0.979205497  0.000000000000000000 -30.637082924  -6.091800000  30.637082924  0.000000357021937    84.626144  6.091799999998315 
  4713     4.713000  0.378289330  0.000087929 -0.202655986  0.979249994  0.000000000000000000 -30.635690758  -6.107420000  30.635690758  0.000000357301056    84.493706  6.107419999997532 
  4714     4.714000  0.378377259  0.000087974 -0.202441175  0.979294425  0.000000000000000000 -30.634300815  -6.107420000  30.634300815  0.000000357580929    84.361275  6.107419999997532 
  4715     4.715000  0.378465233  0.000088021 -0.202226450  0.979338789  0.000000000000000000 -30.632913091  -6.107420000  30.632913091  0.000000357861579    84.228850  6.107419999997532 
  4716     4.716000  0.378553254  0.000088067 -0.202011811  0.979383086  0.000000000000056843 -30.631527581  -6.123060000  30.631527581  0.000000358142987    84.096431  6.123059999998404 
  4717     4.717000  0.378641320  0.000088113 -0.201797257  0.979427316  0.000000000000000000 -30.630144282  -6.123060000  30.630144282  0.000000358425167    83.964019  6.123059999998404 
  4718     4.718000  0.378729433  0.000088159 -0.201582788  0.979471480  0.000000000000000000 -30.628763188  -6.123060000  30.628763188  0.000000358708136    83.831614  6.123059999998404 
  4719     4.719000  0.378817592  0.000088206 -0.201368405  0.979515577  0.000000000000056843 -30.627384295  -6.123060000  30.627384295  0.000000358991875    83.699216  6.123059999998404 
